EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
46365,1/16/2025 5:00:00 AM,1909132,FOOD SERVICE,COTTAGE CAFE,11609,MAIN ST,LOUISVILLE,KY,40243,REGULAR,92,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area. personal drink. corrected  Improper phone use in prep area. Phone on cake in prep area. corrected",605,3633
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,2,Certified food protection manager,No,No certified food manager present.,605,3634
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,10,Adequate hand washing facilities supplied and accessible,No,Individual disposable towels and/or hand drying device not provided at lavatory or hand sink.,605,3635
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,3636
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,39,"Contamination prevented during food preparation, storage and display",No,Lining food boxes with menu's and towels.,605,3637
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (Sushi cooler holding at 52 degrees F.)  Raw eggs in the shell not maintained at 7°C (45°F) or below. (Raw eggs being held at room temperature),605,3638
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (Employee drink stored inside of reach-in cooler.)  Employee observed blowing into glove before putting it on.,605,3639
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,44,"In-use utensils, properly stored",No,In use utensil stored in stagnant water at below 135 degrees F.,605,3640
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,56,"Physical facilities installed, maintained and clean",No,Employee clothing/possessions not stored properly.,605,3641
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Rust on can-opener blade.,605,3642
117751,11/8/2024 5:00:00 AM,1895066,FOOD SERVICE,TOMO JAPANESE RAMEN & SUSHI,5023,MUD LN STE 160,LOUISVILLE,KY,40229,REGULAR,84,1,"PERSON IN CHARGE  PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",Yes,Person-in-charge doesn’t demonstrate food safety knowledge.,605,3643
111914,10/4/2024 4:00:00 AM,1886014,FOOD SERVICE,SUBWAY #39109,1830,BLANKENBAKER PKWY STE C,LOUISVILLE,KY,40299,REGULAR,96,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.   - Walk-in cooler holding at 46-48 degrees F   - Veggie Service counter holding at 52 degrees F  ,605,3644
57205,11/5/2024 5:00:00 AM,1893997,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204,ELZIE RD,LOUISVILLE,KY,40258,REGULAR,87,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,cleaning chemical containers not labelled with contents,605,3645
57205,11/5/2024 5:00:00 AM,1893997,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204,ELZIE RD,LOUISVILLE,KY,40258,REGULAR,87,21,PROPER COLD HOLDING TEMPERATURES,Yes,cold buffet items with temperature of over 50 F -  reach in fridge opposite grill with temperature over 55 F  raw meat and other items on top of reach in fridge sitting on ice with temperature of 50 F  walk in fridge with broken door - TCS foods with internal temperature of 48 F,605,3646
117132,11/5/2024 5:00:00 AM,1893998,FOOD SERVICE,POPEYE'S LOUISIANA KITCHEN #5745,7528,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,93,25,PROPER DATE MARKING AND DISPOSITION,Yes,time not be recorded for out of order steam well on food not holding above 135 F,605,3647
116721,10/31/2024 4:00:00 AM,1893065,FOOD SERVICE,JALISCO EL TOQUE CHINGON,13016,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,88,52,PLUMBING INSTALLED; PROPER BACKFLOW DEVICES,Yes,mop sink removed - dirty mop water must be dumped in mop sink - a mop sink must be re installed in same location  ,605,3648
116721,10/31/2024 4:00:00 AM,1893065,FOOD SERVICE,JALISCO EL TOQUE CHINGON,13016,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,88,23,PROPER COOLING TIME AND TEMPERATURE,Yes,cooled bean in walk in fridge with an internal temperature of 55 F - to be discarded - ,605,3649
116721,10/31/2024 4:00:00 AM,1893065,FOOD SERVICE,JALISCO EL TOQUE CHINGON,13016,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,88,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,spray bottles must be label with the chemical contents if not orginal bottle,605,3650
116721,10/31/2024 4:00:00 AM,1893065,FOOD SERVICE,JALISCO EL TOQUE CHINGON,13016,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,88,20,PROPER REHEATING PROCEDURES FOR HOT HOLDING,Yes,reheated foods must be reheated rapidly to 165 F then hot held at 135 F,605,3651
103213,1/21/2025 5:00:00 AM,1909963,FOOD SERVICE COMMISSARY,WILTSHIRE BAKERY PRODUCTION,900,E KENTUCKY ST,LOUISVILLE,KY,40204,REGULAR,93,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Control rodents in the facility.,605,3652
107593,1/15/2025 5:00:00 AM,1908901,FOOD SERVICE,WENDYS,5036,MUD LN,LOUISVILLE,KY,40229,REGULAR,92,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,dishmachine not providing detergent or sanitizer,605,3653
107593,1/15/2025 5:00:00 AM,1908901,FOOD SERVICE,WENDYS,5036,MUD LN,LOUISVILLE,KY,40229,REGULAR,92,21,PROPER COLD HOLDING TEMPERATURES,Yes,cheese at sandwich prep not at 41 or below,605,3654
100533,11/20/2024 5:00:00 AM,1898678,FOOD SERVICE,EL NOPAL,962,BAXTER AVE,LOUISVILLE,KY,40204,REGULAR,92,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,"Toxins improperly stored. (Raid inside facililty, cleaning solution next to and above foods)",605,3655
100533,11/20/2024 5:00:00 AM,1898678,FOOD SERVICE,EL NOPAL,962,BAXTER AVE,LOUISVILLE,KY,40204,REGULAR,92,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,"Sewage and waste water not disposed of in an approved manner. (hand sink, leak at waste pipe)",605,3656
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,1,"PERSON IN CHARGE  PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",Yes,Person-in-charge doesn’t demonstrate food safety knowledge.,605,3657
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,2,Certified food protection manager,No,No certified food manager present.,605,3658
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task (corrected). ,605,3659
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Ready to eat tomatoes contaminated with raw meat juices-discarded. ,605,3660
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product.,605,3661
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"Equipment, food-contact surfaces, utensils not cleaned at proper intervals (corrected). ",605,3662
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,20,PROPER REHEATING PROCEDURES FOR HOT HOLDING,Yes,TCS foods which have been cooked and then refrigerated are not reheated rapidly to 74°C (165°F) or higher (corrected). ,605,3663
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded (corrected). ",605,3664
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,36,Approved thawing methods used,No,Improper thawing method being used for TCS food.,605,3665
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,39,"Contamination prevented during food preparation, storage and display",No,Food not stored at least 6 inches above the floor.,605,3666
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects (fruit flys). ,605,3667
123730,11/4/2024 5:00:00 AM,1894016,FOOD SERVICE,KOKO & RAE MOM'S KITCHEN,1511,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,78,56,"Physical facilities installed, maintained and clean",No,Floors not clean. ,605,3668
76229,12/5/2024 5:00:00 AM,1901154,FOOD SERVICE,HAMPTON INN & SUITES LOUISVILLE EAST,1451,ALLIANT AVE,LOUISVILLE,KY,40299,REGULAR,91,47,GLOVES USED PROPERLY,Yes,Gloves not changed when switching tasks.  - Observed employee handling food and washing dishes without changing gloves.,605,3669
76229,12/5/2024 5:00:00 AM,1901154,FOOD SERVICE,HAMPTON INN & SUITES LOUISVILLE EAST,1451,ALLIANT AVE,LOUISVILLE,KY,40299,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below.  - Observed cream cheese, melon salad, hard-boiled eggs, whipped cream, yogurt holding at 47-58 degrees F",605,3670
111791,12/5/2024 5:00:00 AM,1901155,FOOD SERVICE,LOUVINO TWO,11400,MAIN ST,LOUISVILLE,KY,40243,REGULAR,88,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.  - The concentration of the dishwasher at 0 ppm (Kitchen)  - Lack of sanitizer at the dispenser unit (Connecting detergent to the sanitizer dispenser at the three compartment sinks) ,605,3671
111791,12/5/2024 5:00:00 AM,1901155,FOOD SERVICE,LOUVINO TWO,11400,MAIN ST,LOUISVILLE,KY,40243,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below.  - Eggs on the prep line holding at 60 degrees F (Discarded).   - Raw chicken, sliced tomatoes holding at 55 degrees F (Corrected).",605,3672
111791,12/5/2024 5:00:00 AM,1901155,FOOD SERVICE,LOUVINO TWO,11400,MAIN ST,LOUISVILLE,KY,40243,REGULAR,88,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food held for longer than 7 days (Pasta, Gravy, Meat) - Discarded.",605,3673
111791,12/5/2024 5:00:00 AM,1901155,FOOD SERVICE,LOUVINO TWO,11400,MAIN ST,LOUISVILLE,KY,40243,REGULAR,88,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Label all toxic items.  ,605,3674
110034,12/3/2024 5:00:00 AM,1900309,FOOD SERVICE,KFC,6908,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,95,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,live roaches observed,605,3675
88826,2/3/2025 5:00:00 AM,1913262,FOOD SERVICE,THOROBRED LOUNGE,3634,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,92,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,"Presence of birds, turtles or other animals.  OBSERVED RODENT DROPPINGS AT UNDER BAR  OBSERVED MICE TRAP BELOW SINK, TRAPS SHOULD BE ENCLOSED  HAVE PESTCONTROL TREAT FOR RODENTS NEED COPY OF INVOICE AFTER   ",605,3676
110517,1/27/2025 5:00:00 AM,1911481,FOOD SERVICE,SMOOTHIE KING,5210,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,8,HANDS CLEAN AND PROPERLY WASHED,Yes,hands not washed between washing out blender bowls and delivering food to customer in vehicle and making a smoothie,605,3677
110517,1/27/2025 5:00:00 AM,1911481,FOOD SERVICE,SMOOTHIE KING,5210,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,blenders lids with accumulation of filth  ,605,3678
99953,4/9/2025 4:00:00 AM,1927779,FOOD SERVICE,KATMANDU KITCHEN & BAR,3825,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,95,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemicals not properly labeled.  ,605,3679
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,2,Certified food protection manager,No,No certified food manager present.,605,3680
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,10,Adequate hand washing facilities supplied and accessible,No,All hand sinks must be supplied with both soap and hand towels.  Hand sink obstructed.,605,3681
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The approved sanitizing solution for manual ware-washing is not at the proper concentration.  Food-contact surfaces not cleaned and sanitized.,605,3682
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,40,Personal cleanliness; hair restraints,No,"All food handlers must wear a hair restraint, including managers.  No hair restraints where required.",605,3683
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,39,"Contamination prevented during food preparation, storage and display",No,Food not protected during storage.  Food not stored at least 6 inches above the floor.,605,3684
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Equipment is not maintained in good repair or does not allow for proper adjustment.  Food/nonfood-contact surface is not smooth and easily cleanable.  Food/nonfood-contact surface is not designed and constructed to allow easy cleaning and/or facilitate maintenance.  All food/non food contact must be in good repair.  Walk-in shelves paint peeling.  Dry storage shelves: paint peeling.  Refrigerator shelves not in good repair.,605,3685
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,50,Nonfood-contact surfaces clean,No,All surfaces must be reasonably clean.  Nonfood-contact surfaces have accumulation of soil.  Nonfood-contact surfaces of equipment not cleaned at a frequency to prevent accumulation of soil residue.  Walk-in shelves need cleaning.  Dry storage shelves in need of cleaning.,605,3686
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner.(hand sink in wae washing area),605,3687
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,56,"Physical facilities installed, maintained and clean",No,Floors not clean.  Floors in need of cleaning under and behind equipment.  Ceiling and ceiling vents in need of cleaning.  Walls and ceilings in need of cleaning.  Outer openings not protected against entry of pests.,605,3688
123572,4/15/2025 4:00:00 AM,1929180,FOOD SERVICE,DAKSHIN INDIAN RESTAURANT,4742,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,84,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task.  Hands not washed properly.,605,3689
115619,4/9/2025 4:00:00 AM,1927783,FOOD SERVICE,EL MARIACHI MEXICAN RESTAURANT,9901,LAGRANGE RD STE A,LOUISVILLE,KY,40223,REGULAR,92,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Chlorine-based sanitizing solution not at proper concentration of 100-200ppm. Facility was using bleach directly instead of dliuting with water. ,605,3690
115619,4/9/2025 4:00:00 AM,1927783,FOOD SERVICE,EL MARIACHI MEXICAN RESTAURANT,9901,LAGRANGE RD STE A,LOUISVILLE,KY,40223,REGULAR,92,22,PROPER HOT HOLDING TEMPERATURES,Yes,"TCS food not maintained at 57°C (135°F) or above. (Rice, discarded in trash) ",605,3691
114256,4/17/2025 4:00:00 AM,1929796,FOOD SERVICE,FELIPE'S MEXICAN RESTAURANT,4000,DUTCHMANS LN,LOUISVILLE,KY,40207,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  (discarded),605,3692
114256,4/17/2025 4:00:00 AM,1929796,FOOD SERVICE,FELIPE'S MEXICAN RESTAURANT,4000,DUTCHMANS LN,LOUISVILLE,KY,40207,REGULAR,90,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemicals not properly labeled.,605,3693
110261,4/15/2025 4:00:00 AM,1929213,FOOD SERVICE,PIER 17 CAJUN SEAFOOD & BAR,1975,S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,REGULAR,90,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,"food out of temp with no time label  - potato, corn, hard boiled eggs, crab legs  ",605,3694
110261,4/15/2025 4:00:00 AM,1929213,FOOD SERVICE,PIER 17 CAJUN SEAFOOD & BAR,1975,S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,REGULAR,90,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,dish machine not providing enough sanitizer  bare hand contact by employee with interior of boil in bag surface,605,3695
88051,4/8/2025 4:00:00 AM,1927496,FOOD SERVICE,DAIRY QUEEN #311,3221,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,85,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods (Bananas contaminated with ants-immediately discarded). ",605,3696
88051,4/8/2025 4:00:00 AM,1927496,FOOD SERVICE,DAIRY QUEEN #311,3221,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,85,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (door dash drinks holding at 60 degrees-discarded). ,605,3697
88051,4/8/2025 4:00:00 AM,1927496,FOOD SERVICE,DAIRY QUEEN #311,3221,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,85,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded (Corrected). ",605,3698
88051,4/8/2025 4:00:00 AM,1927496,FOOD SERVICE,DAIRY QUEEN #311,3221,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,85,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects (Presence of ants on bananas and top of cooler-all food and single service items discarded and area closed and sanitized). ,605,3699
124616,4/8/2025 4:00:00 AM,1927883,FOOD SERVICE (HOSPITAL / NURSING HOME,RIVER OAKS REHAB CENTER,920,S 4TH ST,LOUISVILLE,KY,40203,REGULAR,96,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,"Sewage and waste water not disposed of in an approved manner. (waste water is backing up from floor drain at hand sink on prep/service line. Major leak at waste pipe on 3 compartment sink, major leak from dishwashing machine.     Operator ordered to cease and desist service, prepped foods quarantined. Follow up 4/9 after operator has drains, plumbing repaired. ",605,3700
124616,4/8/2025 4:00:00 AM,1927883,FOOD SERVICE (HOSPITAL / NURSING HOME,RIVER OAKS REHAB CENTER,920,S 4TH ST,LOUISVILLE,KY,40203,REGULAR,96,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Food in contact with soiled equipment and/or utensils. (food prepared during sewage back up, discarded)    Corrected. ",605,3701
124777,4/14/2025 4:00:00 AM,1929717,FOOD SERVICE,ZAXBY'S #51501,3423,FERN VALLEY RD,LOUISVILLE,KY,40213,REGULAR,98,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects.,605,3702
89675,4/17/2025 4:00:00 AM,1929722,FOOD SERVICE,DRAKE'S BHG LOUISVILLE #2,3921,SUMMIT PLAZA DR,LOUISVILLE,KY,40241,REGULAR,94,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper placement of personal drink.  Personal drink observed on the line. ,605,3703
89675,4/17/2025 4:00:00 AM,1929722,FOOD SERVICE,DRAKE'S BHG LOUISVILLE #2,3921,SUMMIT PLAZA DR,LOUISVILLE,KY,40241,REGULAR,94,9,NO BARE HAND CONTACT WITH READY-TO-EAT FOODS OR APPROVED ALTERNATE METHOD FOLLOWED,Yes,Bare hand contact with ready to eat foods.,605,3704
